"Customer_id","Invoice_id","Product_Rating"
2061,"INV-09368100134","5/5"
7696,"S22729700022","4/5"
9370,"S03697100095","3/5"
2273,"S21648500067","1/5"
3633,"S07977300035","1/5"
5669,"S33622000001","5/5"
9872,"INV-00082500015","2/5"
2859,"S33230800006","5/5"
7000,"S11541000099","3/5"
9208,"INV-06307700087","3/5"
2235,"S09771500003","4/5"
9141,"S06790300022","1/5"
6421,"S21402000025","2/5"
6170,"S33611200041","3/5"
3730,"S05362300035","1/5"
4968,"S18830600124","3/5"
2639,"S21790700157","4/5"
8390,"S25376300264","5/5"
7341,"INV-01361600014","1/5"
6486,"S14918600004","2/5"
4826,"S26375800037","1/5"
1730,"INV-02912600076","5/5"
6813,"S30666000014","4/5"
7549,"S09854400033","4/5"
8798,"INV-09491000068","3/5"
2075,"INV-07910900081","5/5"
3678,"S28768600043","5/5"
9573,"INV-08101700023","1/5"
6339,"S08707000084","2/5"
1191,"S26435800027","3/5"
9388,"S13771300009","4/5"
9831,"S20186600006","4/5"
4616,"S24468800058","4/5"
9087,"S17743800080","4/5"
4555,"S06058000013","4/5"
1982,"INV-09213400155","1/5"
2473,"INV-01350800158","3/5"
1734,"S27402200027","1/5"
5647,"S04984600101","5/5"
6214,"S04123500036","3/5"
2216,"S19349300008","4/5"
4547,"S14191500021","1/5"
7905,"INV-07372000051","1/5"
5009,"S26389400020","3/5"
1622,"S17498700132","5/5"
2302,"S22724600011","4/5"
2982,"INV-07084700026","2/5"
9178,"S11513100007","2/5"
3747,"S19482300073","5/5"
6227,"S14087000023","5/5"
6939,"S25744300059","1/5"
3801,"S12180100183","2/5"
3902,"S06623900022","3/5"
3454,"INV-03164900016","1/5"
7337,"INV-03172000044","1/5"
9896,"S16595000161","4/5"
5955,"S08350700062","2/5"
9945,"S27453700045","2/5"
3724,"S21386900046","2/5"
6848,"S18339800109","4/5"
5994,"INV-02665700031","5/5"
2082,"INV-08820800031","1/5"
9717,"INV-04329600058","2/5"
7666,"S21400600082","5/5"
3025,"S04565000057","4/5"
8831,"S33753600022","2/5"
8072,"S23188400016","4/5"
3265,"S31806400037","1/5"
9453,"S28637000019","1/5"
4264,"S24482700207","1/5"
3039,"S20765900009","3/5"
2470,"S12732300040","5/5"
8383,"S20517600043","4/5"
2320,"INV-03680200016","2/5"
1089,"S26058800061","4/5"
5630,"S29715400036","5/5"
9403,"S05700000022","1/5"
1962,"S08485700145","5/5"
1859,"INV-04797200024","3/5"
8580,"INV-06852100014","5/5"
1369,"S25230200075","2/5"
1539,"S32533400013","3/5"
8008,"S11335100040","1/5"
7737,"S20271300030","2/5"
6795,"S31273000084","3/5"
3456,"S22768300114","3/5"
9103,"INV-09438600032","5/5"
4861,"S13907000034","2/5"
4806,"S22290200007","5/5"
4624,"S25985300012","4/5"
2913,"S14046600053","1/5"
2275,"INV-06043100005","5/5"
8789,"S29434300127","5/5"
7729,"S11457700020","1/5"
2078,"INV-01506500027","4/5"
4196,"S27944000067","2/5"
7606,"S26700100092","4/5"
8524,"INV-08693600022","1/5"
2120,"S29260100063","3/5"
4337,"INV-07083700077","3/5"
6993,"S25091800078","1/5"
4238,"S11867500117","2/5"
7433,"S24605200180","1/5"
1385,"S13412800049","1/5"
2143,"S26387500304","3/5"
8433,"S10105300033","5/5"
4862,"S04757600139","2/5"
6674,"S06191400101","4/5"
4139,"S16102400007","3/5"
7354,"INV-02915700057","3/5"
7854,"INV-08688600083","3/5"
1928,"S31511200044","3/5"
8034,"S16093100054","2/5"
1747,"S32810400067","2/5"
3176,"S17240100077","2/5"
2942,"S08927500103","4/5"
3681,"S30089100067","3/5"
1023,"INV-03818500006","2/5"
9335,"S17360500020","5/5"
7398,"S09345400110","3/5"
6490,"S11337000105","5/5"
9524,"S19630500132","2/5"
9180,"S23360200083","3/5"
8965,"INV-01424900013","2/5"
2563,"S14782100006","4/5"
8726,"S16851900164","1/5"
1724,"S07060900016","2/5"
2586,"S23868700227","5/5"
3058,"S15834100119","5/5"
2949,"INV-02914600084","3/5"
5228,"INV-07435400020","4/5"
9810,"INV-00324400008","2/5"
7532,"S17970100011","5/5"
9081,"S05023400030","3/5"
5405,"INV-01505400033","3/5"
6339,"S15301600074","4/5"
5439,"S15568800076","2/5"
9527,"INV-00015100093","5/5"
7729,"INV-08687200008","4/5"
4032,"S16899000036","1/5"
5661,"S29638200122","4/5"
2174,"S04351800016","1/5"
8973,"S07034900039","5/5"
6430,"S30785500019","2/5"
8141,"S31026100020","5/5"
6315,"S30142000005","2/5"
2073,"S11938000036","3/5"
1250,"INV-03809200063","3/5"
6526,"S30335600001","2/5"
4194,"INV-05915700276","2/5"
1878,"S03441700003","1/5"
7683,"S33385700029","1/5"
6822,"S15361100017","4/5"
7844,"S19222000040","2/5"
9128,"INV-06583700037","3/5"
6805,"S28201100007","1/5"
8109,"INV-02024600077","1/5"
1409,"S14905200017","3/5"
4414,"S24124000051","2/5"
2848,"INV-03293600036","3/5"
8079,"S30785500029","3/5"
6362,"S28857300058","5/5"
6739,"S31152800041","5/5"
3322,"S27981000098","1/5"
7021,"S10750700030","4/5"
3835,"INV-05195100004","2/5"
4060,"S07243600018","2/5"
9914,"S29938600036","1/5"
2252,"S28325400016","1/5"
3781,"INV-03430900026","5/5"
5528,"S23226300134","4/5"
2061,"S33132600035","5/5"
9729,"S07302100024","5/5"
9881,"S10737900002","3/5"
7195,"S04384500071","4/5"
1117,"S15173100051","2/5"
2683,"S20841600005","5/5"
2813,"S08278600006","1/5"
5342,"S09010200090","2/5"
2815,"S28937100025","4/5"
4813,"S32431800026","4/5"
8023,"S16726900070","2/5"
9241,"INV-06380200013","3/5"
6773,"S07975900013","2/5"
3711,"S04190900009","2/5"
5089,"INV-07228400040","4/5"
5891,"S21541200058","4/5"
2610,"S26578900040","3/5"
4254,"INV-04201900018","1/5"
8917,"INV-01424900028","1/5"
8048,"S09344500043","3/5"
6224,"S23005500048","1/5"
9514,"S29609100007","1/5"
1621,"S07451900010","2/5"
8895,"S06589400036","5/5"
5474,"INV-03809300050","3/5"
8303,"INV-03808800242","3/5"
9546,"INV-05530800079","1/5"
5466,"INV-04991500117","3/5"
9317,"S06189700009","2/5"
8092,"S20962300042","3/5"
4299,"INV-01569100064","1/5"
4703,"S23754400038","3/5"
7810,"INV-05252300037","5/5"
9447,"S31662900038","2/5"
2697,"INV-05524100027","5/5"
1010,"S18959600091","2/5"
3935,"S05251300007","3/5"
8873,"S15616400125","2/5"
9108,"S22321600009","4/5"
3313,"S19628900031","3/5"
3381,"S22463600002","5/5"
4057,"S23481500073","2/5"
4940,"S27154100013","2/5"
6171,"S20630500035","5/5"
4215,"S20787000010","2/5"
9019,"S03883300052","5/5"
4133,"S13791000053","3/5"
6898,"S11404000009","2/5"
7140,"S30174300114","4/5"
8136,"S26934600051","1/5"
4724,"S16084700029","4/5"
6108,"S07243600021","2/5"
8186,"S21177500110","2/5"
5272,"S07233500100","4/5"
8204,"S12696500036","3/5"
2123,"INV-03045600080","1/5"
8403,"S34048800042","2/5"
1626,"S25280900001","5/5"
5011,"S17972200080","2/5"
2661,"S31036000051","3/5"
7531,"INV-05986800005","2/5"
3585,"INV-06190800045","2/5"
7537,"S17051100035","4/5"
4184,"S08666900079","5/5"
3349,"S10977100010","3/5"
9549,"S32662900037","2/5"
6178,"S30288500044","3/5"
8494,"S06790000033","2/5"
7104,"INV-05252800061","2/5"
2951,"S06914600003","4/5"
8870,"INV-01079500058","2/5"
1075,"INV-08693600043","4/5"
3494,"S16082200008","4/5"
5859,"INV-04852100119","3/5"
8991,"S31516200055","1/5"
5273,"S28401400018","2/5"
4794,"S33734000051","5/5"
3336,"S24111700002","5/5"
4730,"S32658700047","4/5"
9719,"S28602600005","2/5"
5048,"S06789400017","2/5"
4839,"INV-03807600012","1/5"
6939,"S05819100033","4/5"
3541,"INV-06310700022","1/5"
3738,"S27152800074","2/5"
2067,"S08422500001","2/5"
3145,"S30790800011","1/5"
7549,"INV-00746600010","4/5"
4156,"S05980200144","3/5"
1823,"S10226300042","2/5"
3020,"S32647300022","5/5"
6795,"S04343600061","5/5"
9698,"INV-04993500037","3/5"
6567,"S06308600027","1/5"
3844,"S12135100014","5/5"
1546,"S23005500074","4/5"
1681,"S13097000069","4/5"
8853,"S25661100015","2/5"
1656,"S28238800072","5/5"
4532,"S15935900125","2/5"
2348,"S07032100009","3/5"
1796,"S31154400088","3/5"
5806,"S27178900022","1/5"
3322,"INV-09060500109","4/5"
8273,"INV-09056100049","4/5"
3290,"S04871600101","2/5"
7226,"S16213700079","1/5"
3063,"INV-02855000014","4/5"
5239,"S07155400034","3/5"
6871,"S27673100141","1/5"
3228,"S21140200058","4/5"
2353,"S25847000039","4/5"
9566,"S20680200004","5/5"
1609,"S31816100111","4/5"
4463,"S31020300006","2/5"
6580,"S10815100308","5/5"
4488,"S18830600164","5/5"
2306,"S31408200129","3/5"
6352,"INV-02385400088","1/5"
8605,"S19610200002","5/5"
3242,"INV-05252300101","2/5"
1181,"S24840900048","5/5"
1122,"S33863200032","3/5"
4499,"S07070600136","1/5"
5398,"INV-08762600010","2/5"
6381,"S30287200026","4/5"
7350,"S10178500143","1/5"
8708,"S24348300008","5/5"
1206,"S05362200008","3/5"
7570,"S32786600155","3/5"
6930,"S04304400001","5/5"
4091,"INV-06443600001","5/5"
6519,"S06058000067","3/5"
8285,"S08029100155","3/5"
9871,"S05547300152","2/5"
3086,"S30367700005","2/5"
7677,"INV-03416100134","1/5"
9919,"S33733500062","2/5"
3245,"S14767700010","2/5"
4506,"S33983700013","5/5"
5393,"S27845400016","3/5"
5896,"S27158400051","3/5"
1773,"S26319100008","5/5"
8024,"S23235200014","1/5"
5014,"S04463100001","2/5"
7625,"S19085800101","4/5"
4320,"INV-05393300019","3/5"
7507,"INV-03939800116","2/5"
3602,"S15844000052","4/5"
3125,"S11666100135","3/5"
7954,"INV-05530800227","1/5"
5479,"INV-02449400077","2/5"
3647,"S03655700082","3/5"
4179,"S15571300001","4/5"
9567,"S25284700032","2/5"
8416,"INV-02912700018","4/5"
4835,"INV-05792100023","5/5"
7507,"INV-06311400026","2/5"
3746,"S29867000073","5/5"
1183,"INV-08995300065","2/5"
7079,"S16747100248","2/5"
2097,"S07975900035","2/5"
8267,"S23764100011","4/5"
2972,"S29151200033","2/5"
9976,"INV-08467300020","5/5"
7194,"S14826600021","4/5"
1488,"S27268700010","5/5"
1781,"S10818300001","4/5"
7486,"INV-06312800003","2/5"
3099,"S11767900018","5/5"
2611,"INV-05195700080","5/5"
9215,"S09345400038","5/5"
3709,"S17348900042","1/5"
4412,"S09806400189","5/5"
9252,"S06262100414","5/5"
3793,"S25404900040","4/5"
3800,"INV-06048000064","4/5"
4812,"S30218600024","4/5"
6214,"S09218200024","2/5"
9611,"INV-07692300009","5/5"
7116,"S28188600032","3/5"
5635,"S04615400037","4/5"
7101,"S16458700087","5/5"
9545,"S07191800125","1/5"
2972,"S08794700219","5/5"
4233,"S15168200055","5/5"
3613,"S24402400038","2/5"
8680,"INV-04331000099","1/5"
6962,"S28437000020","3/5"
5445,"S19891500076","2/5"
9296,"INV-05522600023","3/5"
5841,"S16469500162","2/5"
7904,"S12303100169","5/5"
7979,"INV-02165200014","3/5"
8019,"S21848700007","4/5"
6170,"S27551900015","3/5"
7005,"S09346100016","5/5"
1847,"S03476600077","2/5"
3860,"S09734400039","2/5"
3860,"S25089400002","4/5"
9142,"S30915700031","1/5"
8027,"S25542500003","2/5"
5661,"S24225800135","3/5"
3127,"S25212300084","5/5"
8826,"S10415800259","4/5"
2015,"INV-08821500011","2/5"
7527,"INV-06576500025","5/5"
1268,"S31706300018","2/5"
9397,"S03998300044","3/5"
5138,"S25932200068","4/5"
5307,"INV-06853800014","2/5"
7916,"S23894200007","4/5"
4985,"S11456700025","2/5"
1264,"S14084300011","4/5"
6228,"S14337900021","4/5"
2850,"S14644500018","4/5"
2746,"S15935900019","4/5"
8900,"INV-03041600030","3/5"
6686,"S23347100018","4/5"
9599,"INV-06381300017","5/5"
7594,"S28821700008","2/5"
1667,"S24401200008","1/5"
8698,"INV-03540900148","5/5"
7030,"S18903500016","5/5"
4011,"INV-06705800075","5/5"
3799,"S16079600054","4/5"
8027,"S27943900009","5/5"
6196,"INV-04855100008","1/5"
6964,"S25752400029","2/5"
4142,"S28327200079","3/5"
5463,"INV-08323600031","4/5"
1403,"S06174000113","1/5"
9322,"S04579800086","2/5"
5234,"S03828400037","5/5"
4806,"S25997700009","5/5"
2273,"S14270400039","4/5"
3456,"INV-02450700045","1/5"
7830,"S21067400070","5/5"
3473,"S25135900026","5/5"
5830,"S19480100027","3/5"
8516,"S33856800009","4/5"
1289,"INV-02786400003","5/5"
5883,"S23641700020","4/5"
4069,"INV-07688100007","1/5"
2429,"S20437600041","2/5"
9500,"S28849700010","2/5"
7777,"S27557600032","1/5"
8393,"S20259200091","3/5"
1871,"INV-07491100021","2/5"
7723,"S11459900069","1/5"
4644,"S06217500020","4/5"
1763,"S30317000027","5/5"
2496,"S22729700076","2/5"
5494,"S04408900037","5/5"
2600,"INV-01350800177","4/5"
5940,"INV-04461500031","3/5"
5145,"INV-03169500022","4/5"
1858,"S31408200073","3/5"
8479,"S25923000023","3/5"
9252,"INV-06317700032","4/5"
2788,"S24494700022","1/5"
5037,"S23872000165","2/5"
5974,"S20190900046","1/5"
1595,"S30186500105","2/5"
7567,"S12379400099","5/5"
5515,"S19351200018","2/5"
1580,"S24961800035","1/5"
8419,"S04701900006","1/5"
4727,"S28579000002","1/5"
3625,"INV-06922600007","3/5"
3309,"S30663200023","1/5"
2364,"S29968600108","4/5"
4263,"INV-05001200006","5/5"
1191,"S23984800060","1/5"
5645,"S29663200008","1/5"
1962,"S23305900025","4/5"
5657,"S27029900005","1/5"
1126,"S29671400025","2/5"
4677,"INV-00581700019","1/5"
9409,"S06314200186","4/5"
7949,"S09686300078","4/5"
8726,"S23352700081","4/5"
7484,"INV-09292300018","4/5"
4123,"S12277200014","2/5"
4552,"S15431000067","3/5"
7999,"S12692500126","5/5"
7522,"S33361500061","4/5"
1313,"S20139400009","1/5"
4489,"INV-08821500011","3/5"
4125,"S08029100045","2/5"
3863,"S03754100107","2/5"
5117,"INV-00460400058","3/5"
6592,"S31090800014","2/5"
4716,"INV-06180500058","4/5"
9735,"S17849800010","4/5"
5313,"S12213200122","1/5"
3317,"S17846900003","1/5"
6190,"S33229700006","2/5"
2350,"INV-06380300046","5/5"
3237,"INV-09208100064","4/5"
4968,"S05264400011","3/5"
6465,"INV-01868400001","1/5"
7396,"INV-07689800023","3/5"
2303,"INV-05384400020","5/5"
3463,"S20878700008","1/5"
5664,"S04572500077","1/5"
3993,"S28367900028","5/5"
4950,"S29572900088","1/5"
7931,"S07226500062","4/5"
8246,"S13039300005","5/5"
8649,"S18450400002","1/5"
6632,"INV-03683000109","5/5"
2046,"INV-03552000008","2/5"
2270,"INV-05374200029","1/5"
8789,"S26129800018","5/5"
9895,"S30288500015","2/5"
4818,"S33017500022","1/5"
3655,"S15849400055","1/5"
5590,"S04691800021","4/5"
1330,"S33604800097","2/5"
6848,"S31285600136","3/5"
8186,"S06905400049","1/5"
8543,"S29821700006","1/5"
4748,"S09608000025","2/5"
4524,"S28201100038","3/5"
3449,"S30417000115","2/5"
4996,"S17721900033","3/5"
6357,"S17862800023","5/5"
5137,"INV-00912800035","3/5"
6891,"INV-04061300110","5/5"
8469,"S20503600036","1/5"
7078,"S33935500010","4/5"
8896,"INV-05652100049","5/5"
8915,"S21725200017","4/5"
6299,"INV-05515100146","5/5"
4666,"S12819300023","1/5"
1192,"S10737000005","1/5"
8811,"S33860900029","4/5"
7346,"INV-05783800115","3/5"
2653,"S28841900038","2/5"
1227,"S16458700104","5/5"
1978,"INV-02916100016","1/5"
8050,"INV-04195600003","4/5"
7710,"S19332500036","5/5"
7292,"INV-02009300040","3/5"
9171,"S09602900029","4/5"
6804,"INV-05914900206","4/5"
9668,"S10883100094","3/5"
4456,"S25629000134","5/5"
6394,"S09726100019","3/5"
6605,"S10182700081","4/5"
2133,"S19668400005","2/5"
1383,"S31485600033","5/5"
9568,"S31286000059","5/5"
5541,"S15943700002","4/5"
9129,"S18822700031","1/5"
1431,"S15849400161","4/5"
7075,"S23272700143","2/5"
5139,"INV-04462500141","2/5"
7397,"S32988300057","5/5"
9387,"S13771300028","1/5"
5698,"S11600100109","4/5"
1503,"S17107300009","5/5"
5508,"S15934000162","2/5"
4800,"S03653900064","1/5"
9803,"S33613800090","4/5"
1956,"S10225300038","3/5"
6041,"INV-06985900015","4/5"
2480,"INV-08693500041","4/5"
3258,"INV-07224500002","3/5"
3814,"INV-07932700087","2/5"
3941,"S26636100051","1/5"
1929,"S03614900188","5/5"
6043,"S21399700050","2/5"
1939,"S09930800311","5/5"
7158,"S04347000078","1/5"
7488,"S05945600026","3/5"
7133,"INV-08390800001","2/5"
3641,"S21284300056","5/5"
7153,"S21268900018","2/5"
4201,"S15026600068","4/5"
2678,"INV-04665400015","5/5"
1486,"INV-09215900115","5/5"
9151,"S19745500006","4/5"
5641,"S06869400016","3/5"
1183,"S28761200009","2/5"
7705,"S11767900039","3/5"
9134,"S28583100048","1/5"
3737,"INV-02159600040","3/5"
3926,"S32249500006","3/5"
1485,"INV-06848300085","5/5"
4232,"S14202100074","1/5"
7854,"S09724100007","5/5"
2098,"INV-00343000138","3/5"
3512,"S32331800019","2/5"
4702,"INV-08546200012","1/5"
6802,"INV-06049500004","5/5"
3867,"S28110700119","4/5"
9546,"S26649900159","3/5"
9634,"S30880400001","1/5"
9193,"INV-07086700109","3/5"
9279,"INV-02159800043","5/5"
8529,"S20760300006","1/5"
3330,"S18827900020","3/5"
9803,"S33229600039","1/5"
2068,"S06262100224","4/5"
5345,"S13207900026","5/5"
8368,"INV-02093400012","5/5"
8437,"INV-03820100001","3/5"
7103,"S03541900095","3/5"
1909,"S10815100027","4/5"
3705,"S23986400066","2/5"
9692,"INV-09060900016","2/5"
1759,"S21700500001","3/5"
7101,"S07848100017","1/5"
4215,"S05688300035","5/5"
5940,"S04231800016","2/5"
4735,"S24220600016","1/5"
8986,"S22518900041","3/5"
4031,"S33717600004","4/5"
3831,"INV-00180400020","4/5"
9794,"S18822200042","3/5"
9791,"S30239400013","3/5"
4117,"INV-09494400194","1/5"
9679,"S33611900039","5/5"
1077,"S34113900059","4/5"
7045,"S16366000181","5/5"
9397,"S11360900007","5/5"
7515,"INV-02923300013","5/5"
1928,"S33490400001","4/5"
5055,"S24216800026","2/5"
3713,"S19003600047","4/5"
7081,"S14639500043","3/5"
9914,"INV-07821100001","4/5"
3336,"S25747000040","5/5"
1606,"S03511500224","1/5"
3498,"S10415800044","1/5"
7606,"S19616100034","2/5"
9976,"S32046700050","2/5"
7094,"S15129400031","1/5"
8986,"S12383600027","5/5"
4513,"INV-03170400014","2/5"
9828,"S28896600109","1/5"
6857,"S07438500082","5/5"
3178,"INV-07096900024","5/5"
7414,"S16442000009","4/5"
9938,"S21654700095","2/5"
5682,"S05819300008","2/5"
7250,"INV-07493900059","3/5"
6782,"S16975500004","2/5"
7348,"S24344200026","2/5"
2254,"INV-08252200007","5/5"
2494,"INV-03620300009","1/5"
6397,"INV-05530800091","4/5"
8773,"S13176600018","5/5"
1759,"INV-07686300008","5/5"
6719,"S09177900241","1/5"
3616,"S13909000040","2/5"
3074,"S27557600012","2/5"
2974,"S19632000155","2/5"
3922,"S22579700058","4/5"
6253,"S29012800005","5/5"
9458,"INV-01425000068","1/5"
5811,"S23395700023","4/5"
5856,"S29803500024","1/5"
6198,"S17978800024","5/5"
6898,"S10728400016","4/5"
2371,"S13412800001","2/5"
3650,"S04231800020","5/5"
2202,"INV-00193800095","4/5"
9755,"S14908600213","5/5"
4794,"S24955300165","5/5"
3765,"S14769900243","1/5"
4845,"S24283100004","5/5"
2983,"INV-03234800013","3/5"
6795,"S07144300011","3/5"
8857,"INV-00912900106","4/5"
7227,"INV-01493200071","1/5"
2564,"INV-02024900059","4/5"
1884,"S08850100021","5/5"
9509,"S14198000020","4/5"
4061,"S18960900005","3/5"
1466,"S06623900297","5/5"
3180,"S19214500031","5/5"
9183,"S09397100211","2/5"
9974,"S16206200057","4/5"
7568,"S32130800011","4/5"
4192,"S12691700008","1/5"
9916,"S04530600080","4/5"
2969,"S13897700019","3/5"
6804,"S09504700182","4/5"
8075,"S31999400055","3/5"
9226,"INV-01694800031","5/5"
8856,"S30381700009","5/5"
6409,"S20521800194","1/5"
4897,"S07192700018","1/5"
7002,"S15429200127","4/5"
3979,"S11603000061","3/5"
8387,"INV-05922800029","4/5"
5316,"S06327700003","5/5"
7192,"S21842500003","5/5"
3865,"S12957400064","1/5"
5093,"S24751600011","1/5"
4998,"S21496900003","2/5"
9163,"S25725100001","1/5"
9759,"INV-08688500149","2/5"
3133,"S21273700027","2/5"
6952,"S16734800053","5/5"
8852,"S26136000047","5/5"
8033,"S26508800164","3/5"
4659,"S23222100040","5/5"
9534,"S30168900154","2/5"
2859,"S30087600002","4/5"
5890,"S33126100004","4/5"
9176,"INV-03290900047","1/5"
4743,"S29409300027","4/5"
8570,"S04791300026","5/5"
8986,"INV-02311400026","2/5"
7165,"S17465800034","2/5"
7144,"INV-03806600016","1/5"
8149,"S10062800132","2/5"
5487,"INV-02386200010","2/5"
8285,"S22184700009","1/5"
6480,"INV-06990800033","3/5"
5984,"S17853800058","1/5"
7427,"S27192000018","2/5"
5873,"S08257200076","3/5"
7939,"S13184400029","2/5"
9147,"S21656900163","4/5"
9788,"S26543900035","1/5"
4375,"INV-09515600062","5/5"
1977,"S33844500009","5/5"
5143,"S08886300151","4/5"
2352,"INV-03680000012","3/5"
8507,"INV-08396100013","5/5"
2225,"S27674600215","2/5"
7848,"INV-02916100034","5/5"
2935,"S17369800001","4/5"
2589,"INV-04192500007","5/5"
6738,"INV-05128500011","2/5"
3739,"S16077700012","2/5"
8995,"S04791300030","3/5"
6135,"S06821900019","2/5"
6329,"S07723400020","2/5"
2879,"S13896300089","2/5"
2611,"S17359000024","4/5"
5017,"S06189200011","5/5"
3993,"S14337900005","5/5"
7507,"S23488000017","5/5"
3147,"S06765100012","2/5"
4437,"S34047000036","2/5"
4287,"INV-06308000082","2/5"
8271,"S22630700045","5/5"
5562,"S16586100025","5/5"
3245,"S29142300114","3/5"
7477,"INV-08100600027","1/5"
9147,"S33206900022","3/5"
7033,"S29838900151","2/5"
8515,"INV-02457900156","2/5"
1311,"S30378800182","4/5"
8986,"S27019800026","4/5"
2356,"INV-07493900018","3/5"
2047,"S32173300002","3/5"
5255,"S33625700054","5/5"
9193,"S23618500174","4/5"
8311,"S16079600156","2/5"
2540,"S22111200017","4/5"
4015,"S10264500044","3/5"
8888,"INV-04736200033","1/5"
9178,"S31085700025","3/5"
4454,"S05878600045","5/5"
9751,"S05126000014","1/5"
1932,"INV-07914900016","5/5"
1745,"S22086400151","2/5"
9826,"INV-05515300056","4/5"
1630,"S04757600107","5/5"
9524,"S33977800101","5/5"
2716,"S12301900050","2/5"
2949,"INV-05922300013","4/5"
3585,"S06793700041","4/5"
1821,"INV-09366800028","1/5"
1883,"INV-00659700052","4/5"
6462,"INV-00083100065","2/5"
1401,"INV-00460500020","3/5"
2157,"INV-07704000078","2/5"
1113,"INV-01650300021","1/5"
6972,"S17944600009","5/5"
6829,"S30569400056","2/5"
8771,"S15692600005","3/5"
6317,"S24966600048","1/5"
7709,"S10080700010","5/5"
9943,"INV-02159600088","3/5"
9267,"S20518600031","1/5"
8790,"S23366700051","5/5"
9452,"S24217900072","4/5"
8947,"S12899600009","1/5"
6033,"S16355200106","1/5"
2572,"S08029100099","2/5"
6939,"S17228700092","1/5"
8027,"S33038300018","4/5"
7690,"INV-05254100075","5/5"
6856,"INV-03234800049","4/5"
4261,"S26728200019","2/5"
1052,"S30703400020","3/5"
3933,"S14181400029","4/5"
4294,"S04193900223","1/5"
3308,"S23635500003","3/5"
9629,"S24506800029","3/5"
8466,"S17617600025","2/5"
3245,"S30104500020","4/5"
7535,"S24952100018","1/5"
